[["zh_CN","start","start"],
["zh_CN","xinlizixunzixun","心理咨询资讯"],
["zh_CN","shengtai","胜肽"],
["zh_CN","youfadianwei","诱发电位"],
["zh_CN","jingshenxuyao","精神需要"],
["zh_CN","gulvxinli","顾虑心理"],
["zh_CN","binei","比内"],
["zh_CN","feilunci","费伦茨"],
["zh_CN","luofutesi","洛夫特斯"],
["zh_CN","jiaolvzheng","焦虑症"],
["zh_CN","luosongtaerxiaoying","罗松塔尔效应"],
["zh_CN","wangyonghui","王勇慧"],
["zh_CN","batelaite","巴特莱特"],
["zh_CN","zhijuesiwei","直觉思维"],
["zh_CN","rentong","认同"],
["zh_CN","sikete","斯科特"],
["zh_CN","bina","比纳"],
["zh_CN","kefuka","科夫卡"],
["zh_CN","neirongxinlixuepai","内容心理学派"],
["zh_CN","binai","比奈"],
["zh_CN","qianyishi","潜意识"],
["zh_CN","ensite","恩斯特"],
["zh_CN","yicedianxiukefa","一侧电休克法"],
["zh_CN","moshixiaoying","漠视效应"],
["zh_CN","fuleer","福勒尔"],
["zh_CN","zhaoguoxiang","赵国祥"],
["zh_CN","zhudongxing","主动性"],
["zh_CN","huanxiangzheng","幻想症"],
["zh_CN","rengemianju","人格面具"],
["zh_CN","jueseqiwang","角色期望"],
["zh_CN","nisuobuzhideqianliyu","你所不知的潜力与"],
["zh_CN","renshixinlixue","人事心理学"],
["zh_CN","weixiaoxingyiyuzheng","微笑型抑郁症"],
["zh_CN","beijingdaxuexinlixi","北京大学心理系"],
["zh_CN","qingxuxinlixue","情绪心理学"],
["zh_CN","shibangongbeidexinlixue","事半功倍的心理学"],
["zh_CN","tuantixinli","团体心理"],
["zh_CN","xinlicaozongshu","心理操纵术"],
["zh_CN","shiyan","实验"],
["zh_CN","rentongxinli","认同心理"],
["zh_CN","guanjianqi","关键期"],
["zh_CN","fengyi","冯怡"],
["zh_CN","shuangjiwenluan","双极紊乱"],
["zh_CN","xunsijingyingzui","徇私经营罪"],
["zh_CN","ketihengchangxing","客体恒常性"],
["zh_CN","ziwozhongxin","自我中心"],
["zh_CN","ershisigebili","二十四个比利"],
["zh_CN","gongxuanjiashe","供选假设"],
["zh_CN","lianmuqingjie","恋母情结"],
["zh_CN","jiyixue","记忆学"],
["zh_CN","yuyinguanggao","语音广告"],
["zh_CN","beiernaxiaoying","贝尔纳效应"],
["zh_CN","rengeleixingliangbiao","人格类型量表"],
["zh_CN","exingchongtu","恶性冲突"],
["zh_CN","shenghuojiaogeiwomendexinlixue","生活教给我们的心理学"],
["zh_CN","pitemaliwengxiaoying","皮特马利翁效应"],
["zh_CN","jiuxingrengegongzuofang","九型人格工作坊"],
["zh_CN","xiaoshaozi","小韶子"],
["zh_CN","gaojixinlijineng","高级心理机能"],
["zh_CN","jiagecuojue","价格错觉"],
["zh_CN","xinlitiaojie","心理调节"],
["zh_CN","zuixiuhuafa","最袖化法"],
["zh_CN","renzhishitiao","认知失调"],
["zh_CN","aogusite","奥古斯特"],
["zh_CN","anquanxinlixue","安全心理学"],
["zh_CN","gaodeng","高登"],
["zh_CN","xiaqian","夏倩"],
["zh_CN","gainianshengtaiquan","概念生态圈"],
["zh_CN","xinliyundong","心理运动"],
["zh_CN","bulitiaojianyuanli","不利条件原理"],
["zh_CN","xinlixuebao","心理学报"],
["zh_CN","sanjixinlizixunshi","三级心理咨询师"],
["zh_CN","anweijitiaojian","安慰剂条件"],
["zh_CN","shiyingbuliangzonghezheng","适应不良综合症"],
["zh_CN","ziwozhijuelilun","自我知觉理论"],
["zh_CN","xingfuxinlixue","幸福心理学"],
["zh_CN","mule","穆勒"],
["zh_CN","huashengshiyan","花生试验"],
["zh_CN","changshijiyi","长时记忆"],
["zh_CN","shuairuoxingrenge","衰弱型人格"],
["zh_CN","quanlizhuyirenge","权力主义人格"],
["zh_CN","chengzhangxuqiu","成长需求"],
["zh_CN","lichazhishang","离差智商"],
["zh_CN","nashijunheng","纳什均衡"],
["zh_CN","busuiyizhuyi","不随意注意"],
["zh_CN","qingdujingshenfayuchizhi","轻度精神发育迟滞"],
["zh_CN","zhuyihuansan","注意涣散"],
["zh_CN","guoduanxing","果断性"],
["zh_CN","lingwenquan","凌文辁"],
["zh_CN","zhijueguocheng","知觉过程"],
["zh_CN","yinsufenxi","因素分析"],
["zh_CN","shehuixingxidingli","社会性系定理"],
["zh_CN","kele","苛勒"],
["zh_CN","baofuxinli","报复心理"],
["zh_CN","zhichangjianya","职场减压"],
["zh_CN","maihanlin","麦翰林"],
["zh_CN","bulumu","布卢姆"],
["zh_CN","pinpaidazao","品牌打造"],
["zh_CN","jixiexuexi","机械学习"],
["zh_CN","linchuanding","林传鼎"],
["zh_CN","ziwojieshi","自我揭示"],
["zh_CN","rengongzhinengdeweilai","人工智能的未来"],
["zh_CN","chongfudinglv","重复定律"],
["zh_CN","dixite","迪希特"],
["zh_CN","mokaduo","默卡多"],
["zh_CN","ciyaoqingxiang","次要倾向"],
["zh_CN","yidongxinlixue","意动心理学"],
["zh_CN","bankeluofute","班克罗夫特"],
["zh_CN","quzulianxi","区组练习"],
["zh_CN","xinnianpianjian","信念偏见"],
["zh_CN","xinliyushe","心理预设"],
["zh_CN","chongbailiaofa","崇拜疗法"],
["zh_CN","chilunyangqiangzhi","齿轮样强直"],
["zh_CN","jiazhineihua","价值内化"],
["zh_CN","mishifanshe","觅食反射"],
["zh_CN","haiguandalong","海关大龙"],
["zh_CN","yizhixing","意志型"],
["zh_CN","tonghualun","同化论"],
["zh_CN","caiboshichaoqiangjiyifa","蔡博士超强记忆法"],
["zh_CN","xuanyaoxingxiaofei","炫耀性消费"],
["zh_CN","zhongguoyixuexinlixue","中国医学心理学"],
["zh_CN","aidehua","艾德华"],
["zh_CN","andinggan","安定感"],
["zh_CN","mengdejiexi","梦的解析"],
["zh_CN","chongcexindu","重测信度"],
["zh_CN","qunmang","群氓"],
["zh_CN","xinlixue","心理学"],
["zh_CN","shuangbishi","双避式"],
["zh_CN","tangdesi","唐德斯"],
["zh_CN","xueqinsheji","血亲设计"],
["zh_CN","sifasunhaipeichang","司法损害赔偿"],
["zh_CN","xutanzheng","虚谈症"],
["zh_CN","danrengoutongyuyanzhangai","单人沟通语言障碍"],
["zh_CN","guojixinlixuelianhehui","国际心理学联合会"],
["zh_CN","yongqideliliang","勇气的力量"],
["zh_CN","lianxiangzhuyixinlixue","联想主义心理学"],
["zh_CN","mudichandou","目的颤抖"],
["zh_CN","xinliyuyanxue","心理语言学"],
["zh_CN","yangguoshu","杨国枢"],
["zh_CN","baodaliefu","包达列夫"],
["zh_CN","renzhijiegoulun","认知结构论"],
["zh_CN","juechaxitong","觉察系统"],
["zh_CN","sunhaiguoyouzichanzui","损害国有资产罪"],
["zh_CN","suolun","索伦"],
["zh_CN","adefoxuyaolilun","阿德佛需要理论"],
["zh_CN","huodun","霍顿"],
["zh_CN","liujinping","刘金平"],
["zh_CN","laonianrenliangxingyiwangzheng","老年人良性遗忘症"],
["zh_CN","zhuyiguding","注意固定"],
["zh_CN","jiuxingxingge","九型性格"],
["zh_CN","hehesunxiong","河合隼雄"],
["zh_CN","lilian","莉莲"],
["zh_CN","jinbaduoputongxinlixue","津巴多普通心理学"],
["zh_CN","zankefu","赞科夫"],
["zh_CN","ranran","冉苒"],
["zh_CN","duochongbianliangfenxi","多重变量分析"],
["zh_CN","sanweiqianyimoshililun","三维迁移模式理论"],
["zh_CN","qianyi","迁移"],
["zh_CN","jiuxingrengeceshi","九型人格测试"],
["zh_CN","shijuesousuo","视觉搜索"],
["zh_CN","fanzuishehuixue","犯罪社会学"],
["zh_CN","wuzhishiyongzhangai","物质使用障碍"],
["zh_CN","leijingkui","雷京魁"],
["zh_CN","pingchangxin","平常心"],
["zh_CN","keke","科克"],
["zh_CN","guanggaoxinlixue","广告心理学"],
["zh_CN","yansuqin","颜苏勤"],
["zh_CN","jingxiushe","静修社"],
["zh_CN","suanputaoxinli","酸葡萄心理"],
["zh_CN","didiai","迪迪埃"],
["zh_CN","yemajieju","野马结局"],
["zh_CN","jinengzizhu","机能自主"],
["zh_CN","luyinzheng","露阴症"],
["zh_CN","sidongxianxiang","似动现象"],
["zh_CN","shehuiduoxing","社会惰性"],
["zh_CN","xinliqifen","心理气氛"],
["zh_CN","animaheanimusi","阿尼玛和阿尼姆斯"],
["zh_CN","pinghengxinli","平衡心理"],
["zh_CN","naojue","闹觉"],
["zh_CN","weizaoyoujiapiaozhengzui","伪造有价票证罪"],
["zh_CN","gedesitan","戈德斯坦"],
["zh_CN","weiao","违拗"],
["zh_CN","beikongzhigan","被控制感"],
["zh_CN","xujunmian","徐俊冕"],
["zh_CN","jiuchan","救禅"],
["zh_CN","zhuyi","注意"],
["zh_CN","xinjingtubian","心境突变"],
["zh_CN","xinlidiwuyuanli","心理第五原理"],
["zh_CN","zhenxingwangxiang","真性妄想"],
["zh_CN","kuangyekongbuzheng","旷野恐怖症"],
["zh_CN","aisenke","艾森克"],
["zh_CN","gengnianqixinlizhangai","更年期心理障碍"],
["zh_CN","xinlingchengzhang","心灵成长"],
["zh_CN","baobaoanshuimofashu","宝宝安睡魔法书"],
["zh_CN","qiumeixinlixuyao","求美心理需要"],
["zh_CN","cedongxinlixue","策动心理学"],
["zh_CN","shimiankongbuzheng","失眠恐怖症"],
["zh_CN","woerdengdier","沃尔登第二"],
["zh_CN","beijingdaxuexinlixuexi","北京大学心理学系"],
["zh_CN","pianjian","偏见"],
["zh_CN","xiaofeiyuguanggaoxinlixue","消费与广告心理学"],
["zh_CN","zhuyiwenluan","注意紊乱"],
["zh_CN","ganyingxianxiang","感应现象"],
["zh_CN","luojiesixuexixinlixue","罗杰斯学习心理学"],
["zh_CN","qiuyijun","邱宜均"],
["zh_CN","xingweikexuelilun","行为科学理论"],
["zh_CN","xiantianyinsu","先天因素"],
["zh_CN","tonghuazuoyong","同化作用"],
["zh_CN","heerbate","赫尔巴特"],
["zh_CN","hulianwangchengyinzonghezheng","互联网成瘾综合症"],
["zh_CN","xinliqiannengjifa","心理潜能激发"],
["zh_CN","aicazheng","挨擦症"],
["zh_CN","guolvqililun","过滤器理论"],
["zh_CN","shouyangyanjiu","收养研究"],
["zh_CN","fangyuxinli","防御心理"],
["zh_CN","liufan","刘范"],
["zh_CN","chuangzaoxingsiwei","创造性思维"],
["zh_CN","qiongsi","琼斯"],
["zh_CN","pianzhikuang","偏执狂"],
["zh_CN","houcuimiananshi","后催眠暗示"],
["zh_CN","lianshizheng","恋尸症"],
["zh_CN","cuozhegan","挫折感"],
["zh_CN","weiguociji","维果茨基"],
["zh_CN","jiuxingrengexiaoshoujing","九型人格销售经"],
["zh_CN","wangxiangxingrengeweichang","妄想型人格违常"],
["zh_CN","xiuchi","羞耻"],
["zh_CN","renzhililun","认知理论"],
["zh_CN","xilier","西里尔"],
["zh_CN","yiqing","移情"],
["zh_CN","qiaoyi","乔伊"],
["zh_CN","renjizhijue","人际知觉"],
["zh_CN","luosimoxing","罗丝模型"],
["zh_CN","yufan","虞犯"],
["zh_CN","kongmaozheng","恐猫症"],
["zh_CN","cunzaizhuyiliaofa","存在主义疗法"],
["zh_CN","aibote","艾伯特"],
["zh_CN","gaibiandeliyou","改变的理由"],
["zh_CN","qingnianxinlixue","青年心理学"],
["zh_CN","xuexiaoxinlixue","学校心理学"],
["zh_CN","shikaozu","试考族"],
["zh_CN","gexingxinlitezheng","个性心理特征"],
["zh_CN","wangluoxiangsibing","网络相思病"],
["zh_CN","wuzhixuyao","物质需要"],
["zh_CN","alaibeilun","阿莱悖论"],
["zh_CN","gaofengqiang","高峰强"],
["zh_CN","qiwangqiangdu","期望强度"],
["zh_CN","walong","瓦龙"],
["zh_CN","luoxiamoziceyan","罗夏墨渍测验"],
["zh_CN","ertongxinlizhangai","儿童心理障碍"],
["zh_CN","caigenixiaoying","蔡戈尼效应"],
["zh_CN","sanjiaolianai","三角恋爱"],
["zh_CN","xingweiyuyanxue","行为语言学"],
["zh_CN","chaonengli","超能力"],
["zh_CN","shuimengxingxugouzheng","睡梦性虚构症"],
["zh_CN","chayijiaowanglun","差异交往论"],
["zh_CN","shiyanshehuixinlixue","实验社会心理学"],
["zh_CN","sangdaike","桑戴克"],
["zh_CN","dulinzhi","杜林致"],
["zh_CN","gedade","戈达德"],
["zh_CN","boshidinglv","波什定律"],
["zh_CN","lengdufa","冷读法"],
["zh_CN","guochengxingzhishi","过程性知识"],
["zh_CN","congzhongxinli","从众心理"],
["zh_CN","xitongtuomin","系统脱敏"],
["zh_CN","fangxianghengchangxing","方向恒常性"],
["zh_CN","cunzaixingrenzhi","存在性认知"],
["zh_CN","jiyijiantui","记忆减退"],
["zh_CN","juguangdengxiaoying","聚光灯效应"],
["zh_CN","zhengshiqunti","正式群体"],
["zh_CN","gerenzhongxinzhiliao","个人中心治疗"],
["zh_CN","luosentaer","罗森塔尔"],
["zh_CN","xinlixuepiping","心理学批评"],
["zh_CN","dongxingweiyuyan","动行为预演"],
["zh_CN","zideqisilao","兹德齐斯劳"],
["zh_CN","xinlijiankang","心理健康"],
["zh_CN","nenglieryinsushuo","能力二因素说"],
["zh_CN","tingjuelianxiang","听觉联想"],
["zh_CN","lvxian","吕西安"],
["zh_CN","fabiao","法比奥"],
["zh_CN","waiqu","歪曲"],
["zh_CN","heerwensiji","赫尔文斯基"],
["zh_CN","haixiu","害羞"],
["zh_CN","hanhaiping","韩海萍"],
["zh_CN","puleimakeyuanli","普雷马克原理"],
["zh_CN","daodexundinglv","道德逊定律"],
["zh_CN","hengchangguiyin","恒常归因"],
["zh_CN","aituoao","埃托奥"],
["zh_CN","keleisipi","克雷斯皮"],
["zh_CN","siweixunlianxue","思维训练学"],
["zh_CN","xinzhimoshi","心智模式"],
["zh_CN","jianyujuesemonishiyan","监狱角色模拟实验"],
["zh_CN","mihayinuoweiqi","米哈伊诺维奇"],
["zh_CN","danganyanjiufa","档案研究法"],
["zh_CN","xiaotuiliaofa","消退疗法"],
["zh_CN","xindongfangxinlizixun","新东方心理咨询"],
["zh_CN","cunzaixingrenshi","存在性认识"],
["zh_CN","siweiwajie","思维瓦解"],
["zh_CN","liandongxiaoying","联动效应"],
["zh_CN","shenmeixinlixue","审美心理学"],
["zh_CN","shengcunxintai","生存心态"],
["zh_CN","xinlizhangai","心理障碍"],
["zh_CN","libuyan","李不言"],
["zh_CN","yitu","意图"],
["zh_CN","zhishifenleixuexilun","知识分类学习论"],
["zh_CN","xituofusiji","西托夫斯基"],
["zh_CN","xixueguixiaoying","吸血鬼效应"],
["zh_CN","linqitang","林祺堂"],
["zh_CN","xinlidieryuanli","心理第二原理"],
["zh_CN","jijiexingqingganyiyuzheng","季节性情感抑郁症"],
["zh_CN","aiqingsanbuzhuyi","爱情三不主义"],
["zh_CN","nigulasi","尼古拉斯"],
["zh_CN","ximengliangbiao","西蒙量表"],
["zh_CN","beijingkainengxuexiao","北京开能学校"],
["zh_CN","fuluoyide","弗洛伊德"],
["zh_CN","jiqing","激情"],
["zh_CN","zhongjianselv","中间色律"],
["zh_CN","fanzuixinlijiaozheng","犯罪心理矫正"],
["zh_CN","kelisi","克里斯"],
["zh_CN","pengzuocuojue","蓬佐错觉"],
["zh_CN","shengyitang","圣医堂"],
["zh_CN","fulaigezonghexingliangbiao","弗莱格综合性量表"],
["zh_CN","panzonghezheng","潘综合症"],
["zh_CN","aisidisi","埃斯蒂斯"],
["zh_CN","luolitaqingjie","萝莉塔情结"],
["zh_CN","ziwozhangai","自我障碍"],
["zh_CN","yaliyuan","压力源"],
["zh_CN","shentiyilaixing","身体依赖性"],
["zh_CN","shuangxingjingzhengyoushi","双性竞争优势"],
["zh_CN","jingshencudongyaowu","精神促动药物"],
["zh_CN","renxing","任性"],
["zh_CN","jijiguanzhu","积极关注"],
["zh_CN","tuihang","退行"],
["zh_CN","ketiguanxililun","客体关系理论"],
["zh_CN","nier","尼尔"],
["zh_CN","jiankangxinlixue","健康心理学"],
["zh_CN","fenxixingxinlizhiliao","分析性心理治疗"],
["zh_CN","koutougoutong","口头沟通"],
["zh_CN","beikerenzhiliaofa","贝克认知疗法"],
["zh_CN","xinxijiagong","信息加工"],
["zh_CN","jiaolvxingzhangai","焦虑性障碍"],
["zh_CN","zuixiaokejuecha","最小可觉差"],
["zh_CN","goutongwangluo","沟通网络"],
["zh_CN","xiaerke","夏尔科"],
["zh_CN","geligaoli","格里高利"],
["zh_CN","sijinnaxiang","斯金纳箱"],
["zh_CN","cunzaixinlizhiliao","存在心理治疗"],
["zh_CN","zizhili","自知力"],
["zh_CN","zhiyegaoyuan","职业高原"],
["zh_CN","shejiaoxuyao","社交需要"],
["zh_CN","xubaihua","许百华"],
["zh_CN","qinggandaocuo","情感倒错"],
["zh_CN","zhudongxingweiao","主动性违拗"],
["zh_CN","dongjixingcheng","动机形成"],
["zh_CN","chouhen","仇恨"],
["zh_CN","chewenbo","车文博"],
["zh_CN","shehuirengexue","社会人格学"],
["zh_CN","luolan","罗兰"],
["zh_CN","zhongguorendeziwo","中国人的自我"],
["zh_CN","xuanyi","悬疑"],
["zh_CN","pingmiansiwei","平面思维"],
["zh_CN","shicuojue","视错觉"],
["zh_CN","leijidinglv","累积定律"],
["zh_CN","fuluolunsi","弗洛伦斯"],
["zh_CN","ailike","埃里克"],
["zh_CN","renchafangcheng","人差方程"],
["zh_CN","jishigan","既视感"],
["zh_CN","sandalianxianglv","三大联想律"],
["zh_CN","geli","格里"],
["zh_CN","lianjue","联觉"],
["zh_CN","yinxiangguanli","印象管理"],
["zh_CN","shengminglichenglilun","生命历程理论"],
["zh_CN","diqiujishu","低球技术"],
["zh_CN","paike","派克"],
["zh_CN","ziwozhijue","自我知觉"],
["zh_CN","weilianmu","威廉姆"],
["zh_CN","xiangmianshu","相面术"],
["zh_CN","querpei","屈尔佩"],
["zh_CN","jierizonghezheng","节日综合症"],
["zh_CN","zhuanjingdinglv","专精定律"],
["zh_CN","fulajimier","弗拉基米尔"],
["zh_CN","xinlipingheng","心理平衡"],
["zh_CN","buzan","布赞"],
["zh_CN","patishiyan","爬梯实验"],
["zh_CN","aidejia","埃德加"],
["zh_CN","xiaotui","消退"],
["zh_CN","ziranchengshulun","自然成熟论"],
["zh_CN","yinguoxing","因果性"],
["zh_CN","feixingcuojue","飞行错觉"],
["zh_CN","shanghaixinlizixunshi","上海心理咨询师"],
["zh_CN","ziranchengshulun","自然成熟轮"],
["zh_CN","anima","阿尼玛"],
["zh_CN","ezhilun","遏止论"],
["zh_CN","xinlihuanwei","心理换位"],
["zh_CN","chaikaliasi","柴卡里阿斯"],
["zh_CN","laixunzhezhongxinliaofa","来询者中心疗法"],
["zh_CN","pigemaliwengxiaoying","皮革马利翁效应"],
["zh_CN","shehuijueselun","社会角色论"],
["zh_CN","lazhalesi","拉扎勒斯"],
["zh_CN","moleifenleifa","莫雷分类法"],
["zh_CN","yecai","野踩"],
["zh_CN","xinlijingxiangfanying","心理镜象反应"],
["zh_CN","wentibiaomianlijie","问题表面理解"],
["zh_CN","moxuxinxiangfanying","默许心向反应"],
["zh_CN","renzhixuexi","认知学习"],
["zh_CN","qingganxinlixue","情感心理学"],
["zh_CN","wuzhiliuxing","物质流行"],
["zh_CN","gouwukuang","购物狂"],
["zh_CN","fushililun","弗氏理论"],
["zh_CN","nengliangxinlixue","能量心理学"],
["zh_CN","xinliceliang","心理测量"],
["zh_CN","beiminglingwangxiangzheng","被命令妄想症"],
["zh_CN","feijikongjuzheng","飞机恐惧症"],
["zh_CN","xinlizhanghuxiaoying","心理帐户效应"],
["zh_CN","yidilian","异地恋"],
["zh_CN","weirongyan","魏荣艳"],
["zh_CN","niukemu","纽科姆"],
["zh_CN","xinshoutuya","信手涂鸦"],
["zh_CN","zhengmeihong","郑美红"],
["zh_CN","pengkaiping","彭凯平"],
["zh_CN","gaohan","高翰"],
["zh_CN","zhongguotongxinglianyanjiu","中国同性恋研究"],
["zh_CN","piyajie","皮亚杰"],
["zh_CN","ziwofazhan","自我发展"],
["zh_CN","maerci","马尔茨"],
["zh_CN","yiwangquxian","遗忘曲线"],
["zh_CN","rengezhuanhuan","人格转换"],
["zh_CN","binglixingjiqing","病理性激情"],
["zh_CN","cuoyuzheng","错语症"],
["zh_CN","aizibingyibingzheng","艾滋病疑病症"],
["zh_CN","shizhengyanjiufangfa","实证研究方法"],
["zh_CN","zaishehuihuawenti","再社会化问题"],
["zh_CN","shengtaiguangxuelilun","生态光学理论"],
["zh_CN","ganjuexuexi","感觉学习"],
["zh_CN","cuogou","错构"],
["zh_CN","beiyesidingli","贝叶斯定理"],
["zh_CN","zhuyizhuanyikunnan","注意转移困难"],
["zh_CN","xinlifenwei","心理氛围"],
["zh_CN","yizhiquefa","意志缺乏"],
["zh_CN","xiaai","狭隘"],
["zh_CN","xiesidilizhenghouqun","歇斯底里症候群"],
["zh_CN","aikeman","艾克曼"],
["zh_CN","woxiangsiwei","我向思维"],
["zh_CN","duochongqubichongtu","多重趋避冲突"],
["zh_CN","nanxingrufangfayuzheng","男性乳房发育症"],
["zh_CN","zhichixingxinliliaofa","支持性心理疗法"],
["zh_CN","tiancaizaizuofengzizaiyou","天才在左疯子在右"],
["zh_CN","yuehan","约翰"],
["zh_CN","zizhuantijiyi","自传体记忆"],
["zh_CN","gaoanming","高安明"],
["zh_CN","shehuirentong","社会认同"],
["zh_CN","gongguanxinlixue","公关心理学"],
["zh_CN","yicekongjianhushi","一侧空间忽视"],
["zh_CN","wangluobaolu","网络暴露"],
["zh_CN","cuimianjianya","催眠减压"],
["zh_CN","zhideyanjiu","质的研究"],
["zh_CN","huangxiting","黄希庭"],
["zh_CN","tupoguanxingsiwei","突破惯性思维"],
["zh_CN","renzhixinlixue","认知心理学"],
["zh_CN","duanshiquexue","短时缺血"],
["zh_CN","wuyinsurenge","五因素人格"],
["zh_CN","sentianliaofa","森田疗法"],
["zh_CN","xinlisuzhi","心理素质"],
["zh_CN","zhihuijinengcengcilun","智慧技能层次论"],
["zh_CN","mianbubiaoqing","面部表情"],
["zh_CN","buleite","布雷特"],
["zh_CN","tingzhongsheji","听众设计"],
["zh_CN","anjiyaer","安吉亚尔"],
["zh_CN","buluoyier","布洛伊尔"],
["zh_CN","renzhixinlixuepai","认知心理学派"],
["zh_CN","weierbote","威尔伯特"],
["zh_CN","jitiqianyishi","集体潜意识"],
["zh_CN","aermeida","阿尔梅达"],
["zh_CN","nishang","逆商"],
["zh_CN","xinlixianxiang","心理现象"],
["zh_CN","diyiyinxiang","第一印象"],
["zh_CN","zhenxinghuanjue","真性幻觉"],
["zh_CN","weiaozheng","违拗症"],
["zh_CN","wohuawoxin","我画我心"],
["zh_CN","jueduiyuxian","绝对阈限"],
["zh_CN","xinlingxue","心灵学"],
["zh_CN","ertongxinliwenti","儿童心理问题"],
["zh_CN","lirenzheng","离人症"],
["zh_CN","liangbiao","量表"],
["zh_CN","zidongjiagong","自动加工"],
["zh_CN","talv","他律"],
["zh_CN","gaokaohouzonghezheng","高考后综合征"],
["zh_CN","wudaoxinlizhiliao","舞蹈心理治疗"],
["zh_CN","youyuxinli","忧郁心理"],
["zh_CN","xinlidaoxiangxiaoying","心理导向效应"],
["zh_CN","xiyan","吸烟"],
["zh_CN","duibilianxiang","对比联想"],
["zh_CN","wutiaojianfanshe","无条件反射"],
["zh_CN","dixianxiaoying","低限效应"],
["zh_CN","shehuiganran","社会感染"],
["zh_CN","zhuanhuanxingganjuequeshi","转换性感觉缺失"],
["zh_CN","xinliweidu","心理维度"],
["zh_CN","baichen","白晨"],
["zh_CN","yishisangshi","意识丧失"],
["zh_CN","linzhennian","林贞年"],
["zh_CN","xinlixuedeguiji","心理学的诡计"],
["zh_CN","gongzhongxinli","公众心理"],
["zh_CN","yuanfaxingyiyuzheng","原发性抑郁症"],
["zh_CN","richangshenghuojingshenbinglixue","日常生活精神病理学"],
["zh_CN","qizhi","气质"],
["zh_CN","linghunxinlixue","灵魂心理学"],
["zh_CN","qingxuxiaoying","情绪效应"],
["zh_CN","xingxue","性学"],
["zh_CN","jitiaoxinlixue","肌跳心理学"],
["zh_CN","yanyuteshufayuzhangai","言语特殊发育障碍"],
["zh_CN","houwangxinli","猴王心理"],
["zh_CN","xuyao","需要"],
["zh_CN","jiuxingrenge","九型人格"],
["zh_CN","diyiguiyinpiancha","敌意归因偏差"],
["zh_CN","pohaiwangxiangzheng","迫害妄想症"],
["zh_CN","buwanquanlixing","不完全理性"],
["zh_CN","yinyan","淫眼"],
["zh_CN","kongxuezheng","恐血症"],
["zh_CN","shenjinghuilu","神经回路"],
["zh_CN","aisenkerengelilun","艾森克人格理论"],
["zh_CN","weishijian","伪事件"],
["zh_CN","jingqicheng","荆其诚"],
["zh_CN","tongjue","统觉"],
["zh_CN","gongchengxinlixue","工程心理学"],
["zh_CN","feilipeng","费立鹏"],
["zh_CN","jiaoyuyuxinliduoyuantongjixue","教育与心理多元统计学"],
["zh_CN","yansehengchangxing","颜色恒常性"],
["zh_CN","yiyuzhuangtai","抑郁状态"],
["zh_CN","shunying","顺应"],
["zh_CN","guangfanxingjiaolvzheng","广泛性焦虑症"],
["zh_CN","zhutitongjueceyan","主体统觉测验"],
["zh_CN","zhangbaorui","张宝蕊"],
["zh_CN","feilunqi","费伦齐"],
["zh_CN","zhongxueshengchengrenhuaxiaofeixinli","中学生成人化消费心理"],
["zh_CN","xiandaiqingnianxinlixue","现代青年心理学"],
["zh_CN","jiaotirenge","交替人格"],
["zh_CN","rentongdianyingxinlixue","认同电影心理学"],
["zh_CN","haoruoping","郝若平"],
["zh_CN","quanhuiguizhuangtai","全回归状态"],
["zh_CN","rengexinlixue","人格心理学"],
["zh_CN","ganzhiguilv","感知规律"],
["zh_CN","simahe","司马贺"],
["zh_CN","jiegouxiaodu","结构效度"],
["zh_CN","xinlikunjingzijiufa","心理困境自救法"],
["zh_CN","putongxinlixue","普通心理学"],
["zh_CN","hengxiangyanjiu","横向研究"],
["zh_CN","yisuxing","易塑性"],
["zh_CN","ziwoxianshihua","自我现实化"],
["zh_CN","xinglegaochaozhangai","性乐高潮障碍"],
["zh_CN","jilishiji","激励时机"],
["zh_CN","zhengtilunde","整体论的"],
["zh_CN","yuanfaxingbingtairenge","原发性病态人格"],
["zh_CN","youxintaiguanli","优心态管理"],
["zh_CN","xingweiyixue","行为医学"],
["zh_CN","nuoyizete","诺伊泽特"],
["zh_CN","baozao","暴躁"],
["zh_CN","xinlipilao","心理疲劳"],
["zh_CN","kelite","科利特"],
["zh_CN","yinianzhizhuan","一念之转"],
["zh_CN","gonggan","共感"],
["zh_CN","xunhuanxingrenge","循环性人格"],
["zh_CN","wumingxia","吴明霞"],
["zh_CN","jingshenfenxishuo","精神分析说"],
["zh_CN","shenluomo","什洛莫"],
["zh_CN","zuzhixidingli","组织系定理"],
["zh_CN","yingjixiangguanzhangai","应急相关障碍"],
["zh_CN","jingshenshuairuoxingge","精神衰弱性格"],
["zh_CN","aisijiluoer","埃斯基罗尔"],
["zh_CN","zuanshitujing","钻石途径"],
["zh_CN","kongju","恐惧"],
["zh_CN","ludaofuaiyinhanmu","鲁道夫爱因汉姆"],
["zh_CN","chenggonggangwan","成功港湾"],
["zh_CN","wenti","问题"],
["zh_CN","xuyaocengji","需要层级"],
["zh_CN","jiyinzixun","基因咨询"],
["zh_CN","xingzhengrenyuanxunsiwubizui","行政人员徇私舞弊罪"],
["zh_CN","chixuxingzhuyi","持续性注意"],
["zh_CN","xinliduanruqi","心理断乳期"],
["zh_CN","zhuzhixian","朱智贤"],
["zh_CN","jingshenfenxixuepai","精神分析学派"],
["zh_CN","baolifanzui","暴力犯罪"],
["zh_CN","fengte","冯特"],
["zh_CN","geshitalilun","格式塔理论"],
["zh_CN","paichixingwei","排斥行为"],
